name,rating,category
"Green Line Motel, Islamabad - Pakistan",3.703703703703704,Hotels
Hajveri Continental Hotel,4.0,Hotels
Hotel Prime,4.55,Hotels
AHQ Officers' Mess,4.227642276422764,Hotels
Hotel One Gulberg,3.736842105263158,Hotels
Hotel White Pearl,4.0,Hotels
River View Residency Hotel,3.566666666666667,Hotels
Hotel Medallion,3.98,Hotels
Galaxy Guest House Islamabad,4.0,Hotels
Premier inn Mall Lahore,4.4,Hotels
Hotel Heaven Heights,3.7033898305084745,Hotels
GOHO | Johar Town,4.28169014084507,Hotels
The Rich Hotel & Apartments,4.3,Hotels
Hotel Ornate,3.327731092436975,Hotels
Swiss Hotel Muslim Town (Family Hotel),3.1,Hotels
Grand Al-Fateh Hotel,5.0,Hotels
Family palace b&bGuest House,4.541176470588235,Hotels
Super Star Family Hotel,3.859154929577465,Hotels
Capital Guest Inn | Guest House | Best Guest House in Islamabad | Media Town | Bahria Town | PWD |,4.775,Hotels
Mr&s Residence,4.9,Hotels
Millat Hotel G9/4,3.981818181818182,Hotels
Burj Al Bahria Town Luxury Suites - Studio Apartment,3.775862068965517,Hotels
Premier Inn Davis Road Lahore,3.764705882352941,Hotels
Avari Hotel Lahore,3.8333333333333335,Hotels
Newly Renovated GuestHouse,3.783333333333333,Hotels
Hamdan Suite,3.942857142857143,Hotels
Ramada by Wyndham,4.257142857142857,Hotels
Serenity Lodge Guest House Islamabad,4.8,Hotels
Magnum Inn hotel,3.352112676056338,Hotels
Peace Guest House,4.228571428571429,Hotels
Hotel Mid City,4.557142857142857,Hotels
Medallion Suites,4.2,Hotels
Cozy Studio Apartment In Bahria town,4.066666666666666,Hotels
Lal lodges suite apartment,4.925,Hotels
DIAMOUNTS Hotel Apartment,4.875,Hotels
Heaven Stay Hotel Islamabad,4.55,Hotels
Quick continental Hotel,3.716417910447761,Hotels
Margalla view Guest house,4.0,Hotels
Hotel Foresta,3.3,Hotels
Shalimar Hotel,3.557142857142857,Hotels
Islamabad Marriott Hotel,4.411764705882353,Hotels
Prestige Boutique Hotel & Resorts Islamabad | Murree,3.9375,Hotels
Hotel Super Seven,4.525,Hotels
Marina Residency Islamabad,4.052631578947368,Hotels
Hotel Orange One,4.25,Hotels
Luxury Palace Guest House,3.333333333333333,Hotels
Shelton Guest House,3.85,Hotels
Fortville Hotel - Lahore,3.847457627118644,Hotels
Capetown Guest House Islamabad,3.8,Hotels
Hotel Sweet Inn Lahore,3.271428571428572,Hotels
Red Lagoon Guest House,3.35,Hotels
Guesthouse on Street 30,4.0,Hotels
HOTEL EXPO VIEW JOHAR TOWN,3.7,Hotels
Caprii inn Guest House in Islamabad,4.55,Hotels
Saffron D'or Hotels Lahore,3.8484848484848486,Hotels
Centaurus Islamabad,3.736842105263158,Hotels
Bed and Breakfast Islamabad,4.0,Hotels
HOTEL GRAND PEARL GULBERG,4.0,Hotels
Premier Inn Express Lahore,3.915254237288136,Hotels
The Sun Guest House,3.98,Hotels
Trail Residency Guest House,4.4,Hotels
Royal Elegance Hotel,3.327586206896552,Hotels
Grace Guest House,4.28169014084507,Hotels
Al Burhan Express Hotel,3.616666666666666,Hotels
Royal Grace | VIP Family Guest House in Islamabad,4.3,Hotels
Lovely Studio Loft,3.9,Hotels
Bahria Monument,3.1,Hotels
Urbanized Comfy Apartment,5.0,Hotels
Maati Spaces - Studio Apartments - Deluxe King Studio,3.7777777777777777,Hotels
Lasani View Guest House,4.269230769230769,Hotels
Gofas Lodge,3.859154929577465,Hotels
Star Guest House,3.4285714285714284,Hotels
Canadian Guest House,4.9,Hotels
Amer Hotel,2.716417910447761,Hotels
Orion Inn Guest House,3.775862068965517,Hotels
Shalimar Tower Hotel,3.367647058823529,Hotels
The Grand Mansion,3.764705882352941,Hotels
Hotel Visit Inn One,4.758064516129032,Hotels
Hotel Avanti.,3.8333333333333335,Hotels
Elysium 99 Guest house,4.257142857142857,Hotels
Infinity Hotel,4.25,Hotels
Casa Blanca Guest House Islamabad,3.352112676056338,Hotels
Al-Asad Hotel,4.115942028985507,Hotels
Royal Cottage Guest House,4.2,Hotels
Dove inn Hotel near Shoukat Khanum,4.1,Hotels
Frank-inn Guest House Islamabad,4.875,Hotels
Ambiance Boutique Art Hotel Lahore,4.696969696969697,Hotels
Sitara Hotel Islamabad,3.716417910447761,Hotels
RIO INN Guest House,3.557142857142857,Hotels
"Hotel One The Mall, Lahore",4.47887323943662,Hotels
E-Lodge Guest House,4.525,Hotels
City Oasis Hotel,4.25,Hotels
Al Nazeer Hotel,3.4444444444444446,Hotels
Signature Lodge,3.847457627118644,Hotels
Mairona Hotels Gulberg,3.775862068965517,Hotels
Regent Hotel,3.271428571428572,Hotels
Hotel Tulip Inn Johar Town,4.2727272727272725,Hotels
Hotel Le Meridien,3.7,Hotels
Hotel City Inn,3.8484848484848486,Hotels
Premier Inn Johar Town Lahore,4.214285714285714,Hotels
Hotel Faran Islamabad,4.0,Hotels
Evergreen Lodge - Unmarried couples are not allowed - Family Double Room,3.915254237288136,Hotels
New Visit Inn Hotel,4.55,Hotels
OWN IT - 2 Bedroom Apartment,3.327586206896552,Hotels
Dream Inn Guest House islamabad,3.616666666666666,Hotels
City Hotel,3.4166666666666665,Hotels
Casa Grande Islamabad,3.9,Hotels
Oasis Residency,3.7777777777777777,Hotels
Doves Inn Hotel Near Model Town,3.4833333333333334,Hotels
Best Regency Guest House,4.269230769230769,Hotels
Royal Crown,3.4285714285714284,Hotels
Hotel Noor Plaza,4.317073170731708,Hotels
Chancery guest house,2.716417910447761,Hotels
Prestige Royal Apartments and Lodges,3.65,Hotels
Independent Villa in DHA Phase 6 Lahore Three 3 Bedroom Full House,5.0,Hotels
Hotel Travel Inn,3.367647058823529,Hotels
Rosewood Hotel Lahore is best hotel best prices & good location,3.9791666666666665,Hotels
New Comfort Inn,4.758064516129032,Hotels
New Islamabad guest house,4.25,Hotels
Lahore Guest House 4.9,4.3478260869565215,Hotels
Shelton Hotel Lahore,3.85,Hotels
Sunset Destination,4.115942028985507,Hotels
Islamabad Premiere Inn,4.1,Hotels
Moon Palace Hotel Lahore,4.58,Hotels
Fab Swiss Cottage Executive Guest House,4.696969696969697,Hotels
Faizan Hotel,3.48,Hotels
Daffodils Inn Islamabad,4.47887323943662,Hotels
Residency guest house,3.4444444444444446,Hotels
Gulberg Tower Hotel,3.628571428571429,Hotels
Green Oaks,3.775862068965517,Hotels
Grand Millennium Hotel,4.420289855072464,Hotels
Comfort inn Luxury Living Guest House Islamabad,4.2727272727272725,Hotels
Go Luxury Grand Hotel,4.08,Hotels
Welcome Home Guest House,4.214285714285714,Hotels
Hotel inn Royal Blue Lahore,4.090909090909091,Hotels
Hotel Relaxing Way,4.55,Hotels
Lawrence View Hotel Lahore,4.742424242424242,Hotels
Evergreen INN,3.4166666666666665,Hotels
Family Lodges,3.4833333333333334,Hotels
Islamabad Guest house,4.317073170731708,Hotels
Nine Tree Luxury Hotel & Suites,4.382352941176471,Hotels
Hotel99,3.65,Hotels
Hotel Luxury Palace,4.279411764705882,Hotels
Heaven lodge Guest House,5.0,Hotels
New City Lodges Guest House,3.9791666666666665,Hotels
Dove Inn Hotel,4.666666666666667,Hotels
Explorer's Lounge,4.3478260869565215,Hotels
Hotel Tulip INN Faisal Town,3.257142857142857,Hotels
Trail Residency guest House Islamabad,3.85,Hotels
Landmark Guest House Islamabad,4.58,Hotels
Hotel Days INN One,3.45,Hotels
Apex Inn Guest House,3.48,Hotels
New Moon Soon Hotel,3.7,Hotels
The Islamabad Guest House,3.628571428571429,Hotels
Hotel Luxe Heights,4.6,Hotels
The Crown Guest House,4.420289855072464,Hotels
"Rose Palace Hotel (Liberty, Mall-1)",4.35,Hotels
Zahrun Hotel,4.08,Hotels
1-Bed Elegant Condo at Eiffel TW,4.5,Hotels
Luxury 1 BR Apartment In Bahria Town Lahore Pakistan With Fast WiFi and Free Parking,5.0,Hotels
Marina Residency Guest House,4.090909090909091,Hotels
Pakeeza One Hotel,4.5,Hotels
Walk In Residence @ Centaurus,4.742424242424242,Hotels
Hotel Ambassador Inn,4.382352941176471,Hotels
LOKAL Rooms x Lahore (Cavalry),4.016949152542373,Hotels
Sunrise Rest House,4.279411764705882,Hotels
Hotel Gulberg Grand,3.88,Hotels
Al-Aziz Hotel,4.666666666666667,Hotels
Golden One Hotel,4.26,Hotels
Continental House - Family Guest House in Islamabad,3.257142857142857,Hotels
Le Schanze Hotel,4.025,Hotels
Amyl's Garden,3.45,Hotels
Royaute Luxury,3.756756756756757,Hotels
Royal Executive,3.7,Hotels
Hotel Lahore City,3.724637681159421,Hotels
Private 1-Bedroom Apartment,4.6,Hotels
Defence Mark Hotel,5.0,Hotels
Kazani Resorts,4.35,Hotels
Step Inn Guest House Lahore,4.463768115942029,Hotels
Lexus Lodge,4.5,Hotels
Safari hotel Durand road,4.466666666666667,Hotels
Signatureinn,5.0,Hotels
Peridot Vacation Inn,4.5,Hotels
Two Bedrooms Apartment Near DHA  Airport,4.04,Hotels
New Hajveri Hotel Lahore,3.7,Hotels
Hotel Civic Islamabad,4.016949152542373,Hotels
LOKAL Rooms x Gulberg,4.85,Hotels
Marvi Guest house,3.88,Hotels
Hotel White Season Gulberg,3.6714285714285713,Hotels
HK Residency Managed by Hospitality Koncepts,4.26,Hotels
Royal Continental Hotel,4.7,Hotels
GOHO SAFA Motel,4.025,Hotels
Park Lane Hotel,3.8,Hotels
Empire Hotel,3.756756756756757,Hotels
AMADA HOTEL,3.3,Hotels
Hotel Move-N-Pick,3.724637681159421,Hotels
Hotel Five Season Lahore,4.923076923076923,Hotels
Faletti's Hotel,4.217391304347826,Hotels
The Oak Residence,5.0,Hotels
One Bedroom Luxury Apartment 1 Bed,3.816326530612245,Hotels
Hotel de Papáe (Intl),4.463768115942029,Hotels
Golden Star Hotel,4.357142857142857,Hotels
Hotel Green Fort Gulberg,3.871428571428571,Hotels
Almas Kabul Guest House,4.466666666666667,Hotels
Islamabad Palace Guest House,4.04,Hotels
Grand Pakeeza Hotel,3.75,Hotels
Gold Pine Hotel Lahore,3.9027777777777777,Hotels
Hotel in islamabad,3.7,Hotels
Heritage Inn Guest House Islamabad,4.85,Hotels
Lotus One Hotel,3.95,Hotels
Hotel Al Baddar,3.6714285714285713,Hotels
Hot location apartment available,3.8,Hotels
Premier Inn Grand Gulberg Lahore,4.475,Hotels
Roomi Guest House,4.7,Hotels
Safari Hotel Ghalib market Gulberg 3 59 A2 Lahore,3.9047619047619047,Hotels
Comfortable Rental Apartments In Bahria Town - Deluxe Family Room,3.8,Hotels
Bahria Grand Hotel and Resort,3.809523809523809,Hotels
Sab Hotel & Residences,3.3,Hotels
Hotel Royal Rose,3.6142857142857134,Hotels
Luxury Living Guest House Islamabad,4.923076923076923,Hotels
Sunrise Guest House,4.217391304347826,Hotels
Al fareed Hotel,2.6607142857142856,Hotels
Kashmir Inn Hotel,3.816326530612245,Hotels
New Look Hotel,4.228571428571429,Hotels
One Bed Apartment in Bahria Town Lahore,3.254237288135593,Hotels
Overseas B&B Guest House,4.357142857142857,Hotels
Grace One Hotel,3.928571428571429,Hotels
Crosswinds Guest House Islamabad,3.871428571428571,Hotels
Red Fort Hotel Gulberg,4.083333333333333,Hotels
The Life Style Lodges,3.75,Hotels
Four Points by Sheraton Lahore,4.5,Hotels
Comfort Residency,3.9027777777777777,Hotels
Siaaaz Hotel and Apartments,3.6,Hotels
Rose Palace Hotel (Garden Town),4.461538461538462,Hotels
Marina Residency 1,3.95,Hotels
Pasha apartment,3.8620689655172415,Hotels
Avari Xpress Gulberg,4.833333333333333,Hotels
Royal Islamabad Guest House,3.8,Hotels
Hotel Royal Home,4.475,Hotels
City View Hotel,4.016666666666667,Hotels
Luxury's signature Guest House Islamabad,3.9047619047619047,Hotels
Family inns hotel,4.518518518518518,Hotels
HOTEL Sand Hills,3.809523809523809,Hotels
Smart Hotel,3.743589743589744,Hotels
Hotel Khursheed Palace,3.6142857142857134,Hotels
Burj Al Bahria Town Luxury Suites,4.625,Hotels
Smart Apartments & Hotel,4.733333333333333,Hotels
Faletti's Express - Shimla Hill,4.538461538461538,Hotels
Pyramid International Guest House,2.6607142857142856,Hotels
Hotel Pak Heritage,4.0285714285714285,Hotels
Rajada Hotel,4.228571428571429,Hotels
Mici hotel luxury Apartment's Lahore - Deluxe Apartment,4.016666666666667,Hotels
Royal Swiss Hotel,4.5,Hotels
AL Waqqas Hotel,3.254237288135593,Hotels
Luxus Grand Hotel,4.34,Hotels
Hotel Deluxe Johar Town Lahore,4.448979591836735,Hotels
haihong hotel,3.928571428571429,Hotels
"Indigo Heights Hotel and Suites, Lahore",4.733333333333333,Hotels
Savul Inn Guest House - Faisal Town near Islamabad International Airport and Motorway,4.083333333333333,Hotels
Intellectual Suites - Bahria Town Apartments - Two-Bedroom Suite,4.5,Hotels
Best Western Premier Hotel Gulberg Lahore,4.166666666666667,Hotels
Family Apartments in Islamabad - Apartment with Shower,3.6,Hotels
Bahriaville B&B (Guest House),4.461538461538462,Hotels
Hotel Sheriton1,3.739130434782609,Hotels
Grand Arham Hotel Faizabad,3.8620689655172415,Hotels
Carlton Tower Hotel Lahore,3.74,Hotels
Travelodge Guesthouse,4.833333333333333,Hotels
Palm Tree Hotel & Luxury Suites - Gulberg 3,5.0,Hotels
Al Azhar Hotel Room,3.8,Hotels
"GB Lodges (G-13 Branch), Islamabad",4.016666666666667,Hotels
Faletti’s Grand Hotel MM Alam Road,4.171428571428572,Hotels
Grand Peace House II,4.518518518518518,Hotels
Al Fateh Hotel,3.9,Hotels
Millat Guest House G9/4,3.743589743589744,Hotels
Hotel Swiss Pearl,3.0,Hotels
Orbit Residency,4.625,Hotels
Hotel Moon light view,4.35,Hotels
City Palace Hotel Lahore,4.6,Hotels
Sigma Lounge,4.733333333333333,Hotels
National Hotel Lahore,4.666666666666667,Hotels
Premier cottage Inn,4.538461538461538,Hotels
Royal Apartments Centaurus,4.0285714285714285,Hotels
Eden Plus Executive Hotel,3.2028985507246377,Hotels
HOTEL dGATES,4.041666666666667,Hotels
Hotel Vista Inn,4.016666666666667,Hotels
"Royal Palace Hotel, Faisal Town",3.990740740740741,Hotels
City Home International Hotel,4.5,Hotels
Lux lounge Guest House,4.34,Hotels
Hotel Royal Galaxy,3.566666666666667,Hotels
The Mall Luxury Guest House,4.448979591836735,Hotels
Visit Inn Hotel,3.0508474576271185,Hotels
Premier Inn Gulberg Lahore,4.2025316455696204,Hotels
Marglla Guest house,4.733333333333333,Hotels
Welcome Hotel Islamabad,4.166666666666667,Hotels
Shelton Boulevard Hotel Lahore,4.15,Hotels
Kulsoom Hotel Islamabad,3.739130434782609,Hotels
Hotel Marcopolo Lahore,3.644444444444445,Hotels
New Hotel Al-Faisal,3.74,Hotels
Go Guest House Lahore,4.7631578947368425,Hotels
Cecil Murree,5.0,Hotels
Gillanis Hotel,3.75,Hotels
Comfyinn Guest House - Superior Family Room,3.8,Hotels
Prince Hotel - Rawalpindi,4.171428571428572,Hotels
The Nishat Hotel,4.285714285714286,Hotels
Guest House,3.9,Hotels
Family Guest House Lahore Near Airport - Superior King Room,4.15,Hotels
"Safari Hotel Jail Road, Lahore",4.283333333333333,Hotels
Hotel Shahzad International,3.0,Hotels
Hayat palace,4.35,Hotels
Cuzzy Inn Hotel,4.725,Hotels
Bhara Khau guest house,4.6,Hotels
Moven Inn,4.666666666666667,Hotels
Mici hotel & apartments,4.52,Hotels
Star House Islamabad,3.2028985507246377,Hotels
Smart Apartments,3.65,Hotels
OBAN Hotel,2.6842105263157894,Hotels
Cozy Cottage Guest House,4.041666666666667,Hotels
Hotel Four Season Inn,3.783333333333333,Hotels
Savoy Inn,3.990740740740741,Hotels
Hilton Suites Gulberg Lahore,3.3625,Hotels
Hotel Al Hateem Palace,3.566666666666667,Hotels
The Royal Family Couple Guest House,4.0,Hotels
Medallion Hotel,4.548387096774194,Hotels
Hotel De Grand Rawalpindi,3.0508474576271185,Hotels
Shelton’s Rezidor Lahore,4.463636363636364,Hotels
Riwayat Guest House,4.2025316455696204,Hotels
MaryLeena Hotel Gulberg,3.735042735042735,Hotels
Orchard House,4.15,Hotels
Islamabad Lodges - Guest House,3.644444444444445,Hotels
Royal INN Guest House,3.24,Hotels
Larish Residency,4.7631578947368425,Hotels
Millat Guest House F10/4,3.75,Hotels
"Pearl Continental Hotel, Lahore",4.71304347826087,Hotels
New Days Inn,4.285714285714286,Hotels
Luxury One Hotel Lahore,4.127272727272727,Hotels
Citymax Hotel,4.15,Hotels
Rose Palace Hotel (Gulberg),3.5384615384615383,Hotels
Luxurious 1BHK In Elysium Opposite Centaurus,4.283333333333333,Hotels
PEACE PALACE ISLAMABAD,4.725,Hotels
Monarch Residancy,4.52,Hotels
Pool & Park Hotel,3.86,Hotels
Serene Residence,3.65,Hotels
Tulip inn Hotel Gulberg,2.8028169014084505,Hotels
royal city hotel G6 Islamabad,2.6842105263157894,Hotels
Elite Lodge Guest House,3.783333333333333,Hotels
The Lodge Hotel Lahore,3.933333333333333,Hotels
Royalton Inn Hotel - Lahore,4.2905982905982905,Hotels
Hotel Al Hamrah inn,3.3625,Hotels
Go Room Hotel Lahore,3.91,Hotels
Flexi dreams hospitality services Islamabad Branch 2,4.0,Hotels
Royal Galaxy Bed & Breakfast Islamabad - For Families Only,4.548387096774194,Hotels
Gulberg Continental Hotel Lahore,3.1186440677966103,Hotels
The Host Guest House,4.463636363636364,Hotels
Savanna Inn Guest House,3.735042735042735,Hotels
Green Land Hotel Lahore,4.516666666666667,Hotels
Royal Lexus guest house,3.24,Hotels
Hotel Moon light view,4.066666666666666,Hotels
Fusion Lodge,4.71304347826087,Hotels
City Palace Hotel Lahore,4.37037037037037,Hotels
Bahria Eiffel view Apartments - Deluxe Queen Studio,4.633333333333334,Hotels
Galaxy Lodge,4.127272727272727,Hotels
Elite Residence Guest House,3.5384615384615383,Hotels
IVY Guesthouse,3.86,Hotels
Arena Lodge,2.8028169014084505,Hotels
Paramount Guest House,3.933333333333333,Hotels
Carnations Suites,4.2905982905982905,Hotels
Pak Guest House,3.91,Hotels
Valley View Villa,3.1186440677966103,Hotels
Roomi Guest House,4.516666666666667,Hotels
HS Global Apartments,4.066666666666666,Hotels
Park Lane Guest House Islamabad,4.37037037037037,Hotels
Premier lodge,4.633333333333334,Hotels
Islamabad Hostel,3.85,Hotels
Holidazzle Lodge,4.9,Hotels
The Clift Royal,4.4,Hotels
Royal Motel Executive Guest House,3.7,Hotels
Margalla View Motel & Guest House,4.3,Hotels
Midtown Hotel,3.783333333333333,Hotels
Margala View Hotel,3.983333333333333,Hotels
"Imperial lodges , Guest House in Islamabad",4.574074074074074,Hotels
New Palace Guest House,4.4423076923076925,Hotels
Oddyssey hotel,4.574074074074074,Hotels
M S VILLA GUEST HOUSE,4.4423076923076925,Hotels
TABAQ Restaurant,3.94,Hotels
Hotel,3.94,Hotels
Hotel Palace Inn,4.818181818181818,Hotels
The Royal Villas Guest House 1,4.818181818181818,Hotels
Sadhal residency,4.714285714285714,Hotels
Four Season Guest House,4.714285714285714,Hotels
Sweet palace,4.0,Hotels
芒果青旅（mango backpacks hotel）,4.0,Hotels
Synergy Rooms,2.816666666666667,Hotels
New Islamabad Inn Hotel,2.816666666666667,Hotels
Holiday house for 10 persons approx. 270 m2,5.0,Hotels
Holiday house for 29 persons approx. 190 m2,4.235399465369494,Hotels
Executive Palace Guest House,5.0,Hotels
PC Pink Room 03366386547,4.235399465369494,Hotels
Fair Mont - Deluxe Suite,3.86,Hotels
Tranquil  Delightful 1 Bed Apt In Bahria Town,4.235399465369494,Hotels
Islamabad lodge - Deluxe Double Room,4.235399465369494,Hotels
Hotel The Taj Multan,4.8,Hotels
UK Lodge Guest House,3.86,Hotels
Fortalice Guest House,3.6779661016949152,Hotels
Mountain View Guest House,4.8,Hotels
Star Hotels Pakistan,4.85,Hotels
Hotel Royal Green,3.6779661016949152,Hotels
Hotel Aarsh Palace,4.0,Hotels
Shelton Royal Hotel,4.8,Hotels
Grace Hotel,2.9,Hotels
The International Hotel,3.5,Hotels
Hotel 4 season multan,3.3,Hotels
Multan Villa Guest House,4.235399465369494,Hotels
Ariha Hotel,2.8,Hotels
Hotel alkahf ہوٹل الکہف,3.933333333333333,Hotels
Hotel Zee Palace Multan,3.1,Hotels
New Relax Hotel,3.283333333333333,Hotels
Bodla Royal Hotel,2.9047619047619047,Hotels
Red Velvet Hotel & Restaurant,3.1,Hotels
Al Sadat hotel,2.9047619047619047,Hotels
Bismillah Quetta Hotel,3.1,Hotels
Hotel Multan Inn,4.476190476190476,Hotels
Haideri Hotel,4.476190476190476,Hotels
Decent Hotel Multan,3.555555555555556,Hotels
Hotel Sheshan,3.555555555555556,Hotels
Hotel Executive Palace,3.8142857142857145,Hotels
Islamabad Hotel,3.8142857142857145,Hotels
Wapda Town: 03366386547,3.1864406779661016,Hotels
PC Room Cell no: 03366386547,3.633333333333333,Hotels
Hotel Maryton,3.1864406779661016,Hotels
"Motel Ambassador, Multan, Pakistan",3.6,Hotels
Hotel Mehran - Multan,3.7,Hotels
Glacier Hotel,3.633333333333333,Hotels
hafiz hotel,4.074074074074074,Hotels
Al Sami Hotel,3.6,Hotels
Hotel La Flora,4.0,Hotels
Shan Hotel,3.7,Hotels
Al-Noor Hotel,4.2,Hotels
Khilji Junction Hotel,4.074074074074074,Hotels
Hotel 9 Star Multan,4.047619047619048,Hotels
Al-Rehman Hotel,4.0,Hotels
Hotel Galaxy Inn Multan,4.25,Hotels
HOTEL SARAWAN,4.2,Hotels
Executive Residency Multan ایگزیکٹیو ریذیڈنسی ملتان,3.8181818181818175,Hotels
Hotel Grand Makkah,4.047619047619048,Hotels
Hotel Executive One,3.9,Hotels
"Hotel Marina International, Quetta",4.25,Hotels
Unique Hotel,3.8181818181818175,Hotels
Hotel Royal Star Multan,4.290322580645161,Hotels
"Lahore Hotel, Quetta.",3.9,Hotels
Executive House,3.6231884057971016,Hotels
Liaquat new hotel,4.290322580645161,Hotels
Sahar hotel,3.6231884057971016,Hotels
Al Noor Hotel,3.838709677419355,Hotels
